"","x"
"12434","US"
"12435","US"
"12436","US"
"12437","US"
"12438","US"
"12439","US"
"12440","US"
"12441","US"
"12442","US"
"12443","US"
"12444","US"
"12445","US"
"12446","US"
"12447","IT"
"12448","US"
"12449","US"
"12450","US"
"12451","US"
"12452","US"
"12453","US"
"12454","US"
"12455","US"
"12456","US"
"12457","US"
"12458","US"
"12459","US"
"12460","US"
"12461","US"
"12462","US"
"12463","US"
"12464","US"
"12465","US"
"12466","US"
"12467","US"
"12468","US"
"12469","US"
"12470","US"
"12471","US"
"12472","US"
"12473","US"
"12474","US"
"12475","US"
"12476","US"
"12477","US"
"12478","US"
"12479","US"
"12480","US"
"12481","US"
"12482","US"
"12483","US"
"12484","US"
"12485","US"
"12486","US"
"12487","US"
"12488","US"
"12489","US"
"12490","US"
"12491","US"
"12492","US"
"12493","US"
"12494","US"
"12495","US"
"12496","US"
"12497","US"
"12498","US"
"12499","US"
"12500","US"
"12501","US"
"12502","US"
"12503","US"
"12504","US"
"12505","US"
"12506","US"
"12507","US"
"12508","US"
"12509","US"
"12510","US"
"12511","US"
"12512","US"
"12513","US"
"12514","US"
"12515","US"
"12516","US"
"12517","US"
"12518","US"
"12519","US"
"12520","US"
"12521","US"
"12522","US"
"12523","US"
"12524","US"
"12525","US"
"12526","US"
"12527","US"
"12528","US"
"12529","US"
"12530","US"
"12531","US"
"12532","US"
"12533","US"
"12534","US"
"12535","US"
"12536","US"
"12537","US"
"12538","US"
"12539","US"
"12540","US"
"12541","US"
"12542","US"
"12543","US"
"12544","US"
"12545","US"
"12546","US"
"12547","US"
"12548","US"
"12549","US"
"12550","US"
"12551","US"
"12552","US"
"12553","US"
"12554","US"
"12555","US"
"12556","US"
"12557","US"
"12558","US"
"12559","US"
"12560","US"
"12561","US"
"12562","US"
"12563","US"
"12564","US"
"12565","US"
"12566","US"
"12567","US"
"12568","US"
"12569","US"
"12570","US"
"12571","US"
"12572","US"
"12573","US"
"12574","US"
"12575","US"
"12576","US"
"12577","US"
"12578","US"
"12579","US"
"12580","US"
"12581","US"
"12582","US"
"12583","US"
"12584","US"
"12585","US"
"12586","US"
"12587","US"
"12588","US"
"12589","US"
"12590","US"
"12591","US"
"12592","US"
"12593","US"
"12594","US"
"12595","US"
"12596","US"
"12597","US"
"12598","US"
"12599","US"
"12600","US"
"12601","US"
"12602","US"
"12603","US"
"12604","US"
"12605","US"
"12606","US"
"12607","US"
"12608","US"
"12609","US"
"12610","US"
"12611","US"
"12612","US"
"12613","US"
"12614","US"
"12615","US"
"12616","US"
"12617","US"
"12618","US"
"12619","US"
"12620","US"
"12621","US"
"12622","US"
"12623","US"
"12624","US"
"12625","US"
"12626","US"
"12627","US"
"12628","US"
"12629","US"
"12630","US"
"12631","US"
"12632","US"
"12633","US"
"12634","US"
"12635","US"
"12636","US"
"12637","US"
"12638","US"
"12639","US"
"12640","US"
"12641","US"
"12642","US"
"12643","US"
"12644","US"
"12645","US"
"12646","US"
"12647","US"
"12648","US"
"12649","US"
"12650","US"
"12651","US"
"12652","US"
"12653","US"
"12654","US"
"12655","US"
"12656","US"
"12657","US"
"12658","US"
"12659","US"
"12660","US"
"12661","US"
"12662","US"
"12663","US"
"12664","US"
"12665","US"
"12666","US"
"12667","US"
"12668","US"
"12669","US"
"12670","US"
"12671","US"
"12672","US"
"12673","US"
"12674","US"
"12675","US"
"12676","US"
"12677","US"
"12678","US"
"12679","US"
"12680","US"
"12681","US"
"12682","US"
"12683","US"
"12684","US"
"12685","US"
"12686","US"
"12687","US"
"12688","US"
"12689","US"
"12690","US"
"12691","US"
"12692","US"
"12693","US"
"12694","US"
"12695","US"
"12696","US"
"12697","US"
"12698","US"
"12699","US"
"12700","US"
"12701","US"
"12702","US"
"12703","US"
"12704","US"
"12705","US"
"12706","US"
"12707","US"
"12708","US"
"12709","US"
"12710","US"
"12711","US"
"12712","US"
"12713","US"
"12714","US"
"12715","US"
"12716","US"
"12717","US"
"12718","US"
"12719","US"
"12720","US"
"12721","US"
"12722","US"
"12723","US"
"12724","US"
"12725","US"
"12726","US"
"12727","US"
"12728","US"
"12729","US"
"12730","US"
"12731","US"
"12732","US"
"12733","US"
"12734","US"
"12735","US"
"12736","US"
"12737","US"
"12738","US"
"12739","US"
"12740","US"
"12741","US"
"12742","US"
"12743","US"
"12744","US"
"12745","US"
"12746","US"
"12747","US"
"12748","US"
"12749","US"
"12750","US"
"12751","US"
"12752","US"
"12753","US"
"12754","US"
"12755","US"
"12756","US"
"12757","US"
"12758","US"
"12759","US"
"12760","US"
"12761","US"
"12762","US"
"12763","US"
"12764","US"
"12765","US"
"12766","US"
"12767","US"
"12768","US"
"12769","US"
"12770","US"
"12771","US"
"12772","US"
"12773","US"
"12774","US"
"12775","US"
"12776","US"
"12777","US"
"12778","US"
"12779","US"
"12780","US"
"12781","US"
"12782","US"
"12783","US"
"12784","US"
"12785","US"
"12786","US"
"12787","US"
"12788","US"
"12789","US"
"12790","US"
"12791","US"
"12792","US"
"12793","US"
"12794","US"
"12795","US"
"12796","US"
"12797","US"
"12798","US"
"12799","US"
"12800","US"
"12801","US"
"12802","US"
"12803","US"
"12804","US"
"12805","US"
"12806","US"
"12807","US"
"12808","US"
"12809","US"
"12810","US"
"12811","US"
"12812","US"
"12813","US"
"12814","US"
"12815","US"
"12816","US"
"12817","US"
"12818","US"
"12819","US"
"12820","US"
"12821","US"
"12822","US"
"12823","US"
"12824","US"
"12825","US"
"12826","US"
"12827","US"
"12828","US"
"12829","US"
"12830","US"
"12831","US"
"12832","US"
"12833","US"
"12834","US"
"12835","US"
"12836","US"
"12837","US"
"12838","US"
"12839","US"
"12840","US"
"12841","US"
"12842","US"
"12843","US"
"12844","US"
"12845","US"
"12846","US"
"12847","US"
"12848","US"
"12849","US"
"12850","US"
"12851","US"
"12852","US"
"12853","US"
"12854","US"
"12855","US"
"12856","US"
"12857","US"
"12858","US"
"12859","US"
"12860","US"
"12861","US"
"12862","US"
"12863","US"
"12864","US"
"12865","US"
"12866","US"
"12867","US"
"12868","US"
"12869","US"
"12870","US"
"12871","US"
"12872","US"
"12873","US"
"12874","US"
"12875","US"
"12876","US"
"12877","US"
"12878","US"
"12879","US"
"12880","US"
"12881","US"
"12882","US"
"12883","US"
"12884","US"
"12885","US"
"12886","US"
"12887","US"
"12888","US"
"12889","US"
"12890","US"
"12891","US"
"12892","US"
"12893","US"
"12894","US"
"12895","US"
"12896","US"
"12897","US"
"12898","US"
"12899","US"
"12900","US"
"12901","US"
"12902","US"
"12903","US"
"12904","US"
"12905","US"
"12906","US"
"12907","US"
"12908","US"
"12909","US"
"12910","US"
"12911","US"
"12912","US"
"12913","US"
"12914","US"
"12915","US"
"12916","US"
"12917","US"
"12918","US"
"12919","US"
"12920","US"
"12921","US"
"12922","US"
"12923","US"
"12924","US"
"12925","US"
"12926","US"
"12927","US"
"12928","US"
"12929","US"
"12930","US"
"12931","US"
"12932","US"
"12933","US"
"12934","US"
"12935","US"
"12936","US"
"12937","US"
"12938","US"
"12939","US"
"12940","US"
"12941","US"
"12942","US"
"12943","US"
"12944","US"
"12945","US"
"12946","US"
"12947","US"
"12948","US"
"12949","US"
"12950","US"
"12951","US"
"12952","US"
"12953","US"
"12954","US"
"12955","US"
"12956","US"
"12957","US"
"12958","US"
"12959","US"
"12960","US"
"12961","US"
"12962","US"
"12963","US"
"12964","US"
"12965","US"
"12966","US"
"12967","US"
"12968","US"
"12969","US"
"12970","US"
"12971","US"
"12972","US"
"12973","US"
"12974","US"
"12975","US"
"12976","US"
"12977","US"
"12978","US"
"12979","US"
"12980","US"
"12981","US"
"12982","US"
"12983","US"
"12984","US"
"12985","US"
"12986","US"
"12987","US"
"12988","US"
"12989","US"
"12990","US"
"12991","US"
"12992","US"
"12993","US"
"12994","US"
"12995","US"
"12996","US"
"12997","US"
"12998","US"
"12999","US"
"13000","US"
"13001","US"
"13002","US"
"13003","US"
"13004","US"
"13005","US"
"13006","US"
"13007","US"
"13008","US"
"13009","US"
"13010","US"
"13011","US"
"13012","US"
"13013","US"
"13014","US"
"13015","US"
"13016","US"
"13017","US"
"13018","US"
"13019","US"
"13020","US"
"13021","US"
"13022","US"
"13023","US"
"13024","US"
"13025","US"
"13026","US"
"13027","US"
"13028","US"
"13029","US"
"13030","US"
"13031","US"
"13032","US"
"13033","US"
"13034","US"
"13035","US"
"13036","US"
"13037","US"
"13038","US"
"13039","US"
"13040","US"
"13041","US"
"13042","US"
"13043","US"
"13044","US"
"13045","US"
"13046","US"
"13047","US"
"13048","US"
"13049","US"
"13050","US"
"13051","US"
"13052","US"
"13053","US"
"13054","US"
"13055","US"
"13056","US"
"13057","US"
"13058","US"
"13059","US"
"13060","US"
"13061","US"
"13062","US"
"13063","US"
"13064","US"
"13065","US"
"13066","US"
"13067","US"
"13068","US"
"13069","US"
"13070","US"
"13071","US"
"13072","US"
"13073","US"
"13074","US"
"13075","US"
"13076","US"
"13077","US"
"13078","US"
"13079","US"
"13080","US"
"13081","US"
"13082","US"
"13083","US"
"13084","US"
"13085","US"
"13086","US"
"13087","US"
"13088","US"
"13089","US"
"13090","US"
"13091","US"
"13092","US"
"13093","US"
"13094","US"
"13095","US"
"13096","US"
"13097","US"
"13098","US"
"13099","US"
"13100","US"
"13101","US"
"13102","US"
"13103","US"
"13104","US"
"13105","US"
"13106","US"
"13107","US"
"13108","US"
"13109","US"
"13110","US"
"13111","US"
"13112","US"
"13113","US"
"13114","US"
"13115","US"
"13116","US"
"13117","US"
"13118","US"
"13119","US"
"13120","US"
"13121","US"
"13122","US"
"13123","US"
"13124","US"
"13125","US"
"13126","US"
"13127","US"
"13128","US"
"13129","US"
"13130","US"
"13131","US"
"13132","US"
"13133","US"
"13134","US"
"13135","US"
"13136","US"
"13137","US"
"13138","US"
"13139","US"
"13140","US"
"13141","US"
"13142","US"
"13143","US"
"13144","US"
"13145","US"
"13146","US"
"13147","US"
"13148","US"
"13149","US"
"13150","US"
"13151","US"
"13152","US"
"13153","US"
"13154","US"
"13155","US"
"13156","US"
"13157","US"
"13158","US"
"13159","US"
"13160","US"
"13161","US"
"13162","US"
"13163","US"
"13164","US"
"13165","US"
"13166","US"
"13167","US"
"13168","US"
"13169","US"
"13170","US"
"13171","US"
"13172","US"
"13173","US"
"13174","US"
"13175","US"
"13176","US"
"13177","US"
"13178","US"
"13179","US"
"13180","US"
"13181","US"
"13182","US"
"13183","US"
"13184","US"
"13185","US"
"13186","US"
"13187","US"
"13188","US"
"13189","US"
"13190","US"
"13191","US"
"13192","US"
"13193","US"
"13194","US"
"13195","US"
"13196","US"
"13197","US"
"13198","US"
"13199","US"
"13200","US"
"13201","US"
"13202","US"
"13203","US"
"13204","US"
"13205","US"
"13206","US"
"13207","US"
"13208","US"
"13209","US"
"13210","US"
"13211","other"
"13212","US"
"13213","US"
"13214","US"
"13215","US"
"13216","US"
"13217","US"
"13218","US"
"13219","US"
"13220","US"
"13221","US"
"13222","US"
"13223","US"
"13224","US"
"13225","US"
"13226","US"
"13227","US"
"13228","US"
"13229","US"
"13230","US"
"13231","US"
"13232","US"
"13233","US"
"13234","US"
"13235","US"
"13236","US"
"13237","US"
"13238","US"
"13239","US"
"13240","US"
"13241","US"
"13242","US"
"13243","US"
"13244","US"
"13245","US"
"13246","US"
"13247","US"
"13248","US"
"13249","US"
"13250","US"
"13251","US"
"13252","US"
"13253","US"
"13254","US"
"13255","US"
"13256","US"
"13257","US"
"13258","US"
"13259","US"
"13260","US"
"13261","US"
"13262","US"
"13263","US"
"13264","US"
"13265","US"
"13266","US"
"13267","US"
"13268","US"
"13269","US"
"13270","US"
"13271","US"
"13272","US"
"13273","US"
"13274","US"
"13275","US"
"13276","US"
"13277","US"
"13278","US"
"13279","US"
"13280","US"
"13281","US"
"13282","US"
"13283","US"
"13284","US"
"13285","US"
"13286","US"
"13287","US"
"13288","US"
"13289","US"
"13290","US"
"13291","US"
"13292","US"
"13293","US"
"13294","US"
"13295","US"
"13296","US"
"13297","US"
"13298","US"
"13299","US"
"13300","US"
"13301","US"
"13302","US"
"13303","US"
"13304","US"
"13305","US"
"13306","US"
"13307","US"
"13308","US"
"13309","US"
"13310","US"
"13311","US"
"13312","US"
"13313","US"
"13314","US"
"13315","US"
"13316","US"
"13317","US"
"13318","US"
"13319","US"
"13320","US"
"13321","US"
"13322","US"
"13323","US"
"13324","US"
"13325","US"
"13326","US"
"13327","US"
"13328","US"
"13329","US"
"13330","US"
"13331","US"
"13332","US"
"13333","US"
"13334","US"
"13335","US"
"13336","US"
"13337","US"
"13338","US"
"13339","US"
"13340","US"
"13341","US"
"13342","US"
"13343","US"
"13344","US"
"13345","US"
"13346","US"
"13347","US"
"13348","US"
"13349","US"
"13350","US"
"13351","US"
"13352","US"
"13353","US"
"13354","US"
"13355","US"
"13356","US"
"13357","US"
"13358","US"
"13359","US"
"13360","US"
"13361","US"
"13362","US"
"13363","US"
"13364","US"
"13365","US"
"13366","US"
"13367","other"
"13368","US"
"13369","US"
"13370","US"
"13371","US"
"13372","US"
"13373","US"
"13374","US"
"13375","US"
"13376","US"
"13377","US"
"13378","US"
"13379","US"
"13380","US"
"13381","US"
"13382","US"
"13383","US"
"13384","US"
"13385","US"
"13386","US"
"13387","US"
"13388","US"
"13389","US"
"13390","US"
"13391","US"
"13392","US"
"13393","US"
"13394","US"
"13395","US"
"13396","US"
"13397","US"
"13398","US"
"13399","US"
"13400","US"
"13401","US"
"13402","US"
"13403","US"
"13404","US"
"13405","US"
"13406","US"
"13407","US"
"13408","US"
"13409","US"
"13410","US"
"13411","US"
"13412","US"
"13413","US"
"13414","US"
"13415","US"
"13416","US"
"13417","US"
"13418","US"
"13419","US"
"13420","US"
"13421","US"
"13422","US"
"13423","US"
"13424","US"
"13425","US"
"13426","US"
"13427","US"
"13428","US"
"13429","US"
"13430","US"
"13431","US"
"13432","US"
"13433","US"
"13434","US"
"13435","US"
"13436","US"
"13437","US"
"13438","US"
"13439","US"
"13440","US"
"13441","US"
"13442","IT"
"13443","US"
"13444","US"
"13445","US"
"13446","US"
"13447","US"
"13448","US"
"13449","US"
"13450","US"
"13451","US"
"13452","US"
"13453","US"
"13454","US"
"13455","US"
"13456","US"
"13457","US"
"13458","US"
"13459","US"
"13460","US"
"13461","US"
"13462","US"
"13463","US"
"13464","US"
"13465","US"
"13466","US"
"13467","US"
"13468","US"
"13469","US"
"13470","US"
"13471","US"
"13472","US"
"13473","US"
"13474","US"
"13475","US"
"13476","US"
"13477","US"
"13478","US"
"13479","US"
"13480","US"
"13481","US"
"13482","US"
"13483","US"
"13484","US"
"13485","US"
"13486","US"
"13487","US"
"13488","US"
"13489","US"
"13490","US"
"13491","US"
"13492","US"
"13493","US"
"13494","US"
"13495","US"
"13496","US"
"13497","US"
"13498","US"
"13499","US"
"13500","US"
"13501","US"
"13502","US"
"13503","US"
"13504","US"
"13505","US"
"13506","US"
"13507","US"
"13508","US"
"13509","IT"
"13510","US"
"13511","US"
"13512","US"
"13513","US"
"13514","US"
"13515","US"
"13516","US"
"13517","US"
"13518","US"
"13519","US"
"13520","US"
"13521","US"
"13522","US"
"13523","US"
"13524","US"
"13525","US"
"13526","US"
"13527","other"
"13528","US"
"13529","US"
"13530","US"
"13531","US"
"13532","US"
"13533","US"
"13534","US"
"13535","US"
"13536","US"
"13537","US"
"13538","US"
"13539","US"
"13540","US"
"13541","US"
"13542","US"
"13543","US"
"13544","US"
"13545","US"
"13546","US"
"13547","US"
"13548","US"
"13549","US"
"13550","US"
"13551","US"
"13552","US"
"13553","US"
"13554","US"
"13555","US"
"13556","US"
"13557","US"
"13558","US"
"13559","US"
"13560","US"
"13561","US"
"13562","US"
"13563","US"
"13564","US"
"13565","US"
"13566","US"
"13567","US"
"13568","US"
"13569","US"
"13570","US"
"13571","US"
"13572","US"
"13573","US"
"13574","US"
"13575","US"
"13576","US"
"13577","US"
"13578","US"
"13579","US"
"13580","US"
"13581","US"
"13582","US"
"13583","US"
"13584","US"
"13585","US"
"13586","US"
"13587","US"
"13588","US"
"13589","US"
"13590","US"
"13591","US"
"13592","US"
"13593","US"
"13594","US"
"13595","US"
"13596","US"
"13597","US"
"13598","US"
"13599","US"
"13600","US"
"13601","US"
"13602","US"
"13603","US"
"13604","US"
"13605","US"
"13606","US"
"13607","US"
"13608","US"
"13609","US"
"13610","US"
"13611","US"
"13612","US"
"13613","US"
"13614","US"
"13615","US"
"13616","US"
"13617","US"
"13618","US"
"13619","US"
"13620","US"
"13621","US"
"13622","US"
"13623","US"
"13624","US"
"13625","US"
"13626","US"
"13627","US"
"13628","US"
"13629","US"
"13630","US"
"13631","US"
"13632","US"
"13633","US"
"13634","US"
"13635","US"
"13636","US"
"13637","US"
"13638","US"
"13639","US"
"13640","US"
"13641","US"
"13642","US"
"13643","US"
"13644","US"
"13645","US"
"13646","US"
"13647","US"
"13648","US"
"13649","US"
"13650","US"
"13651","US"
"13652","US"
"13653","US"
"13654","US"
"13655","US"
"13656","US"
"13657","US"
"13658","US"
"13659","US"
"13660","US"
"13661","US"
"13662","US"
"13663","US"
"13664","US"
"13665","US"
"13666","US"
"13667","US"
"13668","US"
"13669","US"
"13670","US"
"13671","US"
"13672","US"
"13673","US"
"13674","US"
"13675","US"
"13676","US"
"13677","US"
"13678","US"
"13679","US"
"13680","US"
"13681","US"
"13682","US"
"13683","US"
"13684","US"
"13685","US"
"13686","US"
"13687","US"
"13688","US"
"13689","US"
"13690","US"
"13691","US"
"13692","US"
"13693","US"
"13694","US"
"13695","US"
"13696","US"
"13697","US"
"13698","US"
"13699","US"
"13700","US"
"13701","US"
"13702","US"
"13703","US"
"13704","US"
"13705","US"
"13706","US"
"13707","US"
"13708","US"
"13709","US"
"13710","US"
"13711","US"
"13712","US"
"13713","US"
"13714","US"
"13715","US"
"13716","US"
"13717","US"
"13718","US"
"13719","US"
"13720","US"
"13721","US"
"13722","US"
"13723","US"
"13724","US"
"13725","US"
"13726","US"
"13727","US"
"13728","US"
"13729","US"
"13730","US"
"13731","US"
"13732","US"
"13733","US"
"13734","US"
"13735","US"
"13736","US"
"13737","US"
"13738","US"
"13739","US"
"13740","US"
"13741","US"
"13742","US"
"13743","US"
"13744","US"
"13745","US"
"13746","US"
"13747","US"
"13748","US"
"13749","US"
"13750","US"
"13751","US"
"13752","US"
"13753","US"
"13754","US"
"13755","US"
"13756","US"
"13757","US"
"13758","US"
"13759","US"
"13760","US"
"13761","US"
"13762","US"
"13763","US"
"13764","US"
"13765","other"
"13766","US"
"13767","US"
"13768","US"
"13769","US"
"13770","US"
"13771","US"
"13772","US"
"13773","US"
"13774","US"
"13775","US"
"13776","US"
"13777","US"
"13778","US"
"13779","US"
"13780","US"
"13781","US"
"13782","US"
"13783","US"
"13784","US"
"13785","US"
"13786","US"
"13787","US"
"13788","US"
"13789","US"
"13790","US"
"13791","US"
"13792","US"
"13793","US"
"13794","US"
"13795","US"
"13796","US"
"13797","US"
"13798","US"
"13799","US"
"13800","US"
"13801","US"
"13802","US"
"13803","US"
"13804","US"
"13805","US"
"13806","US"
"13807","US"
"13808","US"
"13809","US"
"13810","US"
"13811","US"
"13812","US"
"13813","US"
"13814","US"
"13815","US"
"13816","US"
"13817","US"
"13818","US"
"13819","US"
"13820","US"
"13821","US"
"13822","US"
"13823","US"
"13824","US"
"13825","US"
"13826","US"
"13827","US"
"13828","US"
"13829","US"
"13830","US"
"13831","US"
"13832","US"
"13833","US"
"13834","US"
"13835","US"
"13836","US"
"13837","US"
"13838","US"
"13839","US"
"13840","US"
"13841","US"
"13842","US"
"13843","US"
"13844","US"
"13845","US"
"13846","US"
"13847","US"
"13848","US"
"13849","US"
"13850","US"
"13851","US"
"13852","US"
"13853","US"
"13854","US"
"13855","US"
"13856","US"
"13857","US"
"13858","US"
"13859","US"
"13860","US"
"13861","US"
"13862","US"
"13863","US"
"13864","US"
"13865","US"
"13866","US"
"13867","US"
"13868","US"
"13869","US"
"13870","US"
"13871","US"
"13872","US"
"13873","US"
"13874","US"
"13875","US"
"13876","US"
"13877","US"
"13878","US"
"13879","US"
"13880","US"
"13881","US"
"13882","US"
"13883","US"
"13884","US"
"13885","US"
"13886","US"
"13887","US"
"13888","US"
"13889","US"
"13890","US"
"13891","US"
"13892","US"
"13893","US"
"13894","US"
"13895","US"
"13896","US"
"13897","US"
"13898","US"
"13899","US"
"13900","US"
"13901","US"
"13902","US"
"13903","US"
"13904","US"
"13905","US"
"13906","US"
"13907","US"
"13908","US"
"13909","US"
"13910","US"
"13911","US"
"13912","US"
"13913","US"
"13914","US"
"13915","US"
"13916","US"
"13917","US"
"13918","US"
"13919","US"
"13920","US"
"13921","US"
"13922","US"
"13923","US"
"13924","US"
"13925","US"
"13926","US"
"13927","US"
"13928","US"
"13929","US"
"13930","US"
"13931","US"
"13932","US"
"13933","US"
"13934","US"
"13935","US"
"13936","US"
"13937","US"
"13938","US"
"13939","US"
"13940","US"
"13941","US"
"13942","US"
"13943","US"
"13944","US"
"13945","US"
"13946","US"
"13947","US"
"13948","US"
"13949","US"
"13950","US"
"13951","US"
"13952","US"
"13953","US"
"13954","US"
"13955","US"
"13956","US"
"13957","US"
"13958","US"
"13959","US"
"13960","US"
"13961","US"
"13962","US"
"13963","US"
"13964","US"
"13965","US"
"13966","US"
"13967","US"
"13968","US"
"13969","US"
"13970","US"
"13971","US"
"13972","US"
"13973","US"
"13974","US"
"13975","US"
"13976","US"
"13977","US"
"13978","US"
"13979","US"
"13980","US"
"13981","US"
"13982","US"
"13983","US"
"13984","US"
"13985","US"
"13986","US"
"13987","US"
"13988","US"
"13989","US"
"13990","US"
"13991","US"
"13992","US"
"13993","US"
"13994","US"
"13995","US"
"13996","US"
"13997","US"
"13998","US"
"13999","US"
"14000","US"
"14001","US"
"14002","US"
"14003","US"
"14004","US"
"14005","US"
"14006","US"
"14007","US"
"14008","US"
"14009","US"
"14010","US"
"14011","US"
"14012","US"
"14013","US"
"14014","US"
"14015","US"
"14016","US"
"14017","US"
"14018","US"
"14019","US"
"14020","US"
"14021","US"
"14022","US"
"14023","US"
"14024","US"
"14025","US"
"14026","US"
"14027","US"
"14028","US"
"14029","US"
"14030","US"
"14031","US"
"14032","US"
"14033","US"
"14034","US"
"14035","US"
"14036","US"
"14037","US"
"14038","US"
"14039","US"
"14040","US"
"14041","US"
"14042","US"
"14043","US"
"14044","US"
"14045","US"
"14046","US"
"14047","US"
"14048","US"
"14049","US"
"14050","US"
"14051","US"
"14052","US"
"14053","US"
"14054","US"
"14055","US"
"14056","US"
"14057","US"
"14058","US"
"14059","US"
"14060","US"
"14061","US"
"14062","US"
"14063","US"
"14064","US"
"14065","US"
"14066","US"
"14067","US"
"14068","US"
"14069","US"
"14070","US"
"14071","US"
"14072","US"
"14073","US"
"14074","US"
"14075","US"
"14076","US"
"14077","US"
"14078","US"
"14079","US"
"14080","US"
"14081","IT"
"14082","US"
"14083","US"
"14084","US"
"14085","US"
"14086","US"
"14087","US"
"14088","US"
"14089","US"
"14090","US"
"14091","US"
"14092","US"
"14093","US"
"14094","US"
"14095","US"
"14096","US"
"14097","US"
"14098","US"
"14099","US"
"14100","US"
"14101","US"
"14102","US"
"14103","US"
"14104","US"
"14105","US"
"14106","US"
"14107","US"
"14108","US"
"14109","US"
"14110","US"
"14111","US"
"14112","US"
"14113","US"
"14114","US"
"14115","US"
"14116","US"
"14117","US"
"14118","US"
"14119","US"
"14120","US"
"14121","US"
"14122","US"
"14123","US"
"14124","US"
"14125","US"
"14126","US"
"14127","US"
"14128","US"
"14129","US"
"14130","US"
"14131","US"
"14132","US"
"14133","US"
"14134","US"
"14135","US"
"14136","US"
"14137","US"
"14138","US"
"14139","US"
"14140","US"
"14141","US"
"14142","US"
"14143","US"
"14144","US"
"14145","US"
"14146","US"
"14147","US"
"14148","US"
"14149","US"
"14150","US"
"14151","US"
"14152","US"
"14153","US"
"14154","US"
"14155","US"
"14156","US"
"14157","US"
"14158","US"
"14159","US"
"14160","US"
"14161","US"
"14162","US"
"14163","US"
"14164","US"
"14165","US"
"14166","US"
"14167","US"
"14168","US"
"14169","US"
"14170","US"
"14171","US"
"14172","US"
"14173","US"
"14174","US"
"14175","US"
"14176","US"
"14177","US"
"14178","US"
"14179","US"
"14180","US"
"14181","US"
"14182","US"
"14183","US"
"14184","US"
"14185","US"
"14186","US"
"14187","US"
"14188","US"
"14189","US"
"14190","US"
"14191","US"
"14192","US"
"14193","US"
"14194","US"
"14195","US"
"14196","US"
"14197","US"
"14198","US"
"14199","US"
"14200","US"
"14201","US"
"14202","US"
"14203","US"
"14204","US"
"14205","US"
"14206","US"
"14207","US"
"14208","US"
"14209","US"
"14210","US"
"14211","US"
"14212","US"
"14213","US"
"14214","US"
"14215","US"
"14216","US"
"14217","US"
"14218","US"
"14219","US"
"14220","US"
"14221","US"
"14222","US"
"14223","US"
"14224","US"
"14225","US"
"14226","US"
"14227","US"
"14228","US"
"14229","US"
"14230","US"
"14231","US"
"14232","US"
"14233","US"
"14234","US"
"14235","US"
"14236","US"
"14237","US"
"14238","US"
"14239","US"
"14240","US"
"14241","US"
"14242","US"
"14243","US"
"14244","US"
"14245","US"
"14246","US"
"14247","US"
"14248","US"
"14249","US"
"14250","US"
"14251","US"
"14252","US"
"14253","US"
"14254","US"
"14255","US"
"14256","US"
"14257","US"
"14258","US"
"14259","US"
"14260","US"
"14261","US"
"14262","US"
"14263","US"
"14264","US"
"14265","US"
"14266","US"
"14267","US"
"14268","US"
"14269","US"
"14270","US"
"14271","US"
"14272","US"
"14273","US"
"14274","US"
"14275","US"
"14276","US"
"14277","US"
"14278","US"
"14279","US"
"14280","US"
"14281","US"
"14282","US"
"14283","US"
"14284","US"
"14285","US"
"14286","US"
"14287","US"
"14288","US"
"14289","US"
"14290","US"
"14291","US"
"14292","US"
"14293","US"
"14294","US"
"14295","US"
"14296","US"
"14297","US"
"14298","US"
"14299","US"
"14300","US"
"14301","US"
"14302","US"
"14303","US"
"14304","US"
"14305","US"
"14306","US"
"14307","US"
"14308","US"
"14309","US"
"14310","US"
"14311","US"
"14312","US"
"14313","US"
"14314","US"
"14315","US"
"14316","US"
"14317","US"
"14318","US"
"14319","US"
"14320","US"
"14321","US"
"14322","US"
"14323","US"
"14324","US"
"14325","US"
"14326","US"
"14327","US"
"14328","US"
"14329","US"
"14330","US"
"14331","US"
"14332","US"
"14333","US"
"14334","US"
"14335","US"
"14336","US"
"14337","US"
"14338","US"
"14339","US"
"14340","US"
"14341","US"
"14342","US"
"14343","US"
"14344","US"
"14345","US"
"14346","US"
"14347","US"
"14348","US"
"14349","US"
"14350","US"
"14351","US"
"14352","US"
"14353","US"
"14354","US"
"14355","US"
"14356","US"
"14357","US"
"14358","US"
"14359","US"
"14360","US"
"14361","US"
"14362","US"
"14363","US"
"14364","US"
"14365","US"
"14366","US"
"14367","US"
"14368","US"
"14369","US"
"14370","US"
"14371","US"
"14372","US"
"14373","US"
"14374","US"
"14375","US"
"14376","US"
"14377","US"
"14378","US"
"14379","US"
"14380","US"
"14381","US"
"14382","US"
"14383","US"
"14384","US"
"14385","US"
"14386","US"
"14387","US"
"14388","US"
"14389","US"
"14390","US"
"14391","US"
"14392","US"
"14393","US"
"14394","US"
"14395","US"
"14396","US"
"14397","US"
"14398","US"
"14399","US"
"14400","US"
"14401","US"
"14402","US"
"14403","US"
"14404","US"
"14405","US"
"14406","US"
"14407","US"
"14408","US"
"14409","US"
"14410","US"
"14411","US"
"14412","US"
"14413","US"
"14414","US"
"14415","US"
"14416","US"
"14417","US"
"14418","US"
"14419","US"
"14420","US"
"14421","US"
"14422","US"
"14423","US"
"14424","US"
"14425","US"
"14426","US"
"14427","US"
"14428","US"
"14429","US"
"14430","US"
"14431","US"
